IDX,발화자,발화문,인텐트,상담번호,상담내순번
110677,s,제품 구매 실수로 인한 반품의 경우 왕복 배송비 5000원을 고객님께 청구해 드리고 있습니다.,교환|반품|환불_일반_질문,230451,2
110678,c,환불이요 두 개 주문했는데 원래 뚜껑 안쪽에 카드 넣으면 뚜껑 닫았을 때 카드가 화면을 가려버리고 보이면 안 되는 거 아닌가요?,교환|반품|환불_일반_질문,284292,1
110679,s,해당 제품 우체국 택배로 회수 접수도와 드리겠으며 제품 회수 후 반품 승인 처리하겠습니다.,교환|반품|환불_일반_질문,284292,2
110680,c,작동 안 되서 다시 보냈는데 언제 새 상품 보내주시나요?,교환|반품|환불_일반_질문,420172,1
110681,s,현재 제품 수거하여 검수 중에 있습니다. 검수 후 확인하여 빠르게 처리해드리도록 하겠습니다.,교환|반품|환불_일반_질문,420172,2
110682,c,전기 제품인데 사용해도 괜찮을지 궁금합니다. 불안하면 맞교환 가능한지요?,교환|반품|환불_일반_질문,406304,1
110683,s,안에 비닐 포장되어 있어 전선을 안쪽으로 해서 포장됨으로 온열하고는 상관이 없이 가능합니다.,교환|반품|환불_일반_질문,406304,2
110684,c,너무 날카로워요. 마감이 부드럽지 않아 그런 듯한데 집에서 어떻게 하면 되나요?,교환|반품|환불_일반_질문,355139,1
110685,s,일단 전구 한 개 재발송하겠습니다. 사용해보시고 그래도 떡 같다고 여져기지면 교환하여 드리겠습니다.,교환|반품|환불_일반_질문,355139,2
110686,c,반품하면 되나요?,교환|반품|환불_일반_질문,206846,1
110687,s,금일 발송해 드리겟습니다.,교환|반품|환불_일반_질문,206846,2
110688,c,결국 다른 업체에서 해결했는데 환불은 왜 안 된다는 건지?,교환|반품|환불_일반_질문,368222,1
110689,s,키가 발송된 이후엔 환불이 불가능합니다.,교환|반품|환불_일반_질문,368222,2
110690,c,보내주신 셀카봉 잘 받았습니다. 잘 작동되네요 기존 셀카봉 반품은 어디로 보내드려야 하나요?,교환|반품|환불_일반_질문,268642,1
110691,s,잘 작동이 된다니다행입니다. 기존 셀카봉은 반품 안 하셔도 좋읍니다.,교환|반품|환불_일반_질문,268642,2
110692,c,제가 다른 종류 하나씩 산다고 샀는데 같은 게 두 개와서 확인해보니 같은 걸 주문했더라구요 하나는 다른 거로 다시 교환하려 하는데 어째야 하죠?,교환|반품|환불_일반_질문,280326,1
110693,s,상품 포장 패키지 기종명 스티커는 제조사 측에서 붙이는 것으로 정확한 안내가 어렵습니다.,교환|반품|환불_일반_질문,280326,2
110694,c,프린터 구입 후 첫 교환이라 다 쓴 토너를 보낼 박스가 없는데 토너 회수를 1 - 2일 뒤로 해주시면 토너교환 후 받은 박스에 포장해서 보내드려도 될까요?,교환|반품|환불_일반_질문,326825,1
110695,s,다 쓴 토너 반납으로 주문 시 전달 및 회수동시 접수도와 드리고 있습니다. 다 쓴 토너는 한 박스 안에 포장하셔서 기사님께 전달 부탁드립니다.,교환|반품|환불_일반_질문,326825,2
110696,c,반품 수거됐는데 왜 환불 안해주나요?,교환|반품|환불_일반_질문,331048,1
110697,s,환불 신청해주시면 처리도와 드리겠습니다.,교환|반품|환불_일반_질문,331048,2
110698,c,다른 쇼핑몰은 반품 신청하면 담 날 바로가지러 오는데 여긴 왜 이리안 오고 고객센터에 전화하라합니까?,교환|반품|환불_일반_질문,369581,1
110699,s,택배 사수거 접수해드리겠습니다.,교환|반품|환불_일반_질문,369581,2
110700,c,정말 사용해보고 14일 이내에 무료 반품이 가능한가요?,교환|반품|환불_일반_질문,164751,1
110701,s,저희 실키제 모기는 100퍼센트 새 제품만을 발송해 드리며 무료 반품으로 들어온 제품은 전량 폐기 처분 하오니 안심하셔도 됩니다.,교환|반품|환불_일반_질문,164751,2
110702,c,불량교환 접수했는데 왜 직접 발송으로 되어 있나요?,교환|반품|환불_일반_질문,311821,1
110703,s,교환 접수 하시면 택배사는 자동으로 연계되어 회수 방문하십니다. 현재 교환 접수로 확인되시구요.,교환|반품|환불_일반_질문,311821,2
110704,c,"글, 그림 등을 쓰고 삭제 보튼을 누르면 전혀 지워지지 않습니다 불량 같은데 교환 가능한가요?",교환|반품|환불_일반_질문,237024,1
110705,s,교환은 가능합니다. 다만 구매해주신 지 2달이 지난 제품이라 배송비 6000원은 청구됩니다.,교환|반품|환불_일반_질문,237024,2
110706,c,반품 거래가 모두 완료됐다고 하셨는데요구매 거래 확인을 보니까 자꾸 반품 보류라고 나와 있네 여 처리해주셨다고 하셨는데 반품 보류라고 나오는 이유가 멀까요?,교환|반품|환불_일반_질문,320395,1
110707,s,확인하였습니다 입금 확인하여 환불 처리해드린 걸로 알고 있었는데 환불이 안 되어 있었네요.,교환|반품|환불_일반_질문,320395,2
110708,c,제품이상 보낸 거 어떻게 되었나요?,교환|반품|환불_일반_질문,120885,1
110709,s,제품 6월 4일 출고 완료되었습니다. 배송 완료까지 택배사 사정으로 1 - 3일 소요예정입니다.,교환|반품|환불_일반_질문,120885,2
110710,c,사일런트 트롬코랄 색상이구 요 소음이 크진 않은데 제품 각도에 따라서 덜덜 거려 요 앞으로 기운 다 던지 뒤로 살짝 눕힌 다 던지 앞뚜껑이랑 뒷판 꽉 잡으면 소리 안나 요 원래 이 정도 덜덜 소음은 있는 건지 불량인지 불량이면 바로 맞교환 가능한가요?,교환|반품|환불_일반_질문,378817,1
110711,s,맞교환 진행합니다. 오늘 새 제품 발송됩니다.,교환|반품|환불_일반_질문,378817,2
110712,c,4개 구매했는데 왜 1개 가격만 환불이 됐나여?,교환|반품|환불_일반_질문,315450,1
110713,s,옵션별 2개의 주문건으로 수집되어 전체 환불이 되지 않은 것으로 보입니다.,교환|반품|환불_일반_질문,315450,2
110714,c,세척이 힘들 것 같아 반품하려고 하는데 가능할까요?,교환|반품|환불_일반_질문,320281,1
110715,s,사용하 셧을 경우 반품은 불가능합니다.,교환|반품|환불_일반_질문,320281,2
110716,c,취소요청 아까 아침 9시쯤에 했는데 됬나요?,교환|반품|환불_일반_질문,171403,1
110717,s,취소요청 건 승인 처리하였습니다.,교환|반품|환불_일반_질문,171403,2
110718,c,반품 배송 완료된 듯한데 환불 처리가 된 건가요?,교환|반품|환불_일반_질문,143766,1
110719,s,환불 처리됐습니다.,교환|반품|환불_일반_질문,143766,2
110720,c,교환이나 A/S 가능한가요?,교환|반품|환불_일반_질문,302290,1
110721,s,교환신청해주시고 택배기사님 수거하러 가실 떄 뜯어진 포장이랑 같이 보내주시면 됩니다.,교환|반품|환불_일반_질문,302290,2
110722,c,이 거 혹시 교환할 수 있나요?,교환|반품|환불_일반_질문,332634,1
110723,s,미개봉 상태이시면 반품 후 003 잉크로 재구매하시길 바랍니다. 교환도 가능하나 두잉크 금액이 틀리기 때문에 반품 취소 후 재구매하시길 권장해 드립니다.,교환|반품|환불_일반_질문,332634,2
110724,c,둘 다 한쪽씩만 잡음이 심하네요 교환 가능한가요?,교환|반품|환불_일반_질문,365730,1
110725,s,상품 수령 후 불량건이 신 경우 구매하신 마켓에서 교환/반품 접수 진행 부탁드립니다.,교환|반품|환불_일반_질문,365730,2
110726,c,하나는 잘 되는데 하나는.됫다 안 됫다 하는데 하나만 교환 하나요?,교환|반품|환불_일반_질문,389727,1
110727,s,사용이 어려운 케이블은 별도로 수거하지 않으며 금일 케이블 1개 재발송하도록 하겠습니다.,교환|반품|환불_일반_질문,389727,2
110728,c,오자마자 건전지 껴서 켜봤는데 사은품으로 주신 LED 두피 마사지기 LED가 나오지 않습니다 다른 걸로 교환해 주실 수 있나요?,교환|반품|환불_일반_질문,167674,1
110729,s,확인 말씀 감사드리며 금일 바로 헤어 실드빔 부분 재발송도와 드리겠습니다.,교환|반품|환불_일반_질문,167674,2
110730,c,물건이 와서 포장을 뜯었는데 전에 쓰던 게 아니어서 사용은 안 하고 재포장해뒀는데 개봉하면 교환이 어렵나요?,교환|반품|환불_일반_질문,380467,1
110731,s,쿠첸의 경우 상품 개봉하게 될 경우 교환  반품이 불가능한 점안 내드립니다.,교환|반품|환불_일반_질문,380467,2
110732,c,물도 안 나오는데 본사에서 교환하려면 이틀 동안 공기 빼도 안 되면 바로 교환도 아니고 이 물건을 점검해 보고 교환 가능하다는 데 맞습니까?,교환|반품|환불_일반_질문,194833,1
110733,s,저희 쪽에서도 맞교환 처리는 불가하며 회수 후 확인하여 교환 처리가 가능합니다.,교환|반품|환불_일반_질문,194833,2
110734,c,S7 엣지시켜야 하는데 잘못 주문 햇어요 교환 가능할까요?,교환|반품|환불_일반_질문,411384,1
110735,s,교환 가능하오나 교환배송비 5 000원 발생됩니다. 교환원하시면 문의 글 남겨주시면 처리하는 방법 안내해드리겠습니다.,교환|반품|환불_일반_질문,411384,2
110736,c,반품 상품 도착했지요?,교환|반품|환불_일반_질문,360114,1
110737,s,네 물류에 입고된 후 확정되는데 하루 소요되며 그 이후 환불은 각 사이트 규정대로 진행되며 약 5일 정도 걸린다고 알고 있으나 자세한 건티에 문의해주시면 감사하겠습니다.,교환|반품|환불_일반_질문,360114,2
110738,c,담배 곽비닐 같은 걸 뜯고 나서야 저희 집리모컨에 넷플릭스가 있는 걸 확인하고 반품요청을 햇는데 반품 안 되는 건가요?,교환|반품|환불_일반_질문,138570,1
110739,s,비닐만 뜯으셨다면 반품은 가능할 것 같습니다 제품 전원 연결이 안 되었다면 가능하며 구성품이나 설명서 사용 흔적이 없으면 반품 가능합니다.,교환|반품|환불_일반_질문,138570,2
110740,c,반품 교환 안 되는 건가요?,교환|반품|환불_일반_질문,122078,1
110741,s,반품 교환 기간이 경과되어 메뉴 선택이 안 되는 것 같습니다 한진택배에 문제가 있어 금일 CJ택배로 회수 접수하였습니다.,교환|반품|환불_일반_질문,122078,2
110742,c,8핀케이블을 주문했는데 5핀 케이블이 왔습니다 교환신청으로 하면 되겠습니까?,교환|반품|환불_일반_질문,408951,1
110743,s,오 배송된 제품은 수거하지 않으며 금일 구매해주신 제품 확인하여 재발송하도록 하겠습니다.,교환|반품|환불_일반_질문,408951,2
110744,c,4일에 설치하였는데 반품되나요?,교환|반품|환불_일반_질문,126553,1
110745,s,사용상 불편을 드려서 죄송하며 인수받으신 이후 불편 문의는 LG 고객센터로 접수해 주시기 바랍니다.,교환|반품|환불_일반_질문,126553,2
110746,c,왜 교환 안 해주세요?,교환|반품|환불_일반_질문,360318,1
110747,s,금일 발송되었습니다.,교환|반품|환불_일반_질문,360318,2
110748,c,반품택배 어제 갔는데 물건 확인하셨나요?,교환|반품|환불_일반_질문,189944,1
110749,s,반품택배는 3 - 4일 정도 걸립니다. 택배사에서 수거하여 뫃아서 가져다 줍니다.,교환|반품|환불_일반_질문,189944,2
110750,c,또 고객센터 전화해야 됩니까 뿌까 쪽은 이쪽으로 미루고 판매자님도 미루실 껀가요?,교환|반품|환불_일반_질문,183220,1
110751,s,음단도 직입적으로 말씀드리자면 구매하신 날짜로부터 시일이 너무 많이 지나서 반품이나 교환 처리를 해드릴 수는 없습니다만 저희 쪽에서 확인을 해볼 수는 있을 것 같습니다.,교환|반품|환불_일반_질문,183220,2
110752,c,특히 세로 모드로 그냥 화면은 연결이 잘 되는데 영상 시작하고 가로모드 돌리면 바로 끊겨요. 교환 가능할까요?,교환|반품|환불_일반_질문,256727,1
110753,s,해당 제품을 교환 및 반품 접수해 두시면 수거 및 테스트 후 조치해 드리겠습니다.,교환|반품|환불_일반_질문,256727,2
110754,c,이 정도면 교환해 주셔야 하는 거 아닌가요?,교환|반품|환불_일반_질문,321985,1
110755,s,제품에 이상이 있을 경우 무상 교환 혹은 반품은 수령 후 7일 이내에 처리 가능하며 주문건은 그 기간을 경과하셔서 원래는 제조사를 통한 AS를 받으셔야 하는 것이 맞습니다.,교환|반품|환불_일반_질문,321985,2
110756,c,배송 지연으로 환불 요청했는데 반품 신청되어 택배기사님이 오시지는 않겠죠?,교환|반품|환불_일반_질문,340399,1
110757,s,문의 주셔서 감사합니다. 택배기사님이 배송하시더라도 회수 예정인 점안 내드립니다.,교환|반품|환불_일반_질문,340399,2
